YEAR,keyword1,keyword2,keyword3
2016,2,421,4716
2016,3,957,1519
2016,2,442,890
2016,2,1013,1282
2016,33,84,219
2016,2,1605,17153
2016,4,39,147
2016,2,20,615
2016,3,2212,2879
2016,5,632,1090
2016,33,159,443
2016,2,367,443
2016,5,48,120
2016,5,7400,11275
2016,3,5,53
2016,1,1648,4039
2016,7,5276,5765
2016,10,333,1620
2016,10,161,177
2016,2,248,709
2016,2,1552,5368
2016,2,482,7990
2016,7,33,113
2016,2,5632,6123
2016,6,89,7523
2016,7,44,2624
2016,2,158,420
2016,6,17,752
2016,6,26,52
2016,6,201,1013
2016,2,724,2884
2016,2,14,19
2016,6,23,1000
2016,1,2531,12565
2016,5,3469,11580
2016,5,35,1796
2016,17,33,2562
2016,4,77,5362
2016,6,122,15382
2016,6,534,1952
2016,6,42,335
2016,7,55,2438
2016,7,23,36
2016,6,17,42
2016,11,12,4421
2016,33,5253,9813
2016,5,5686,6531
2016,6,2686,13327
2016,6,19,108
2016,2,243,469
2016,6,89,3673
2016,33,538,1175
2016,2,33,2562
2016,6,412,2686
2016,11,17,2328
2016,4,1017,1659
2016,2,387,16114
2016,4,7883,14470
2016,2,473,991
2016,6,153,297
2016,4,3142,15596
2016,5,1089,1966
2016,33,69,414
2016,5,851,6790
2016,5,110,234
2016,2,15,957
2016,9,1568,10145
2016,7,15,56
2016,11,2752,4801
2016,3,22,778
2016,11,1317,17118
2016,2,3,442
2016,2,430,6378
2016,5,1552,2010
2016,3,1254,11432
2016,4,5123,10083
2016,6,56,84
2016,5,243,1796
2016,1,2537,2754
2016,6,19,42
2016,5,17,34
2016,11,51,183
2016,7,67,762
2016,3,421,778
2016,5,421,6529
2016,2,23,58
2016,7,4902,7177
2016,3,2224,18406
2016,31,706,745
2016,4,26,191
2016,10,2335,3691
2016,5,3895,16842
2016,8,46,88
2016,7,199,384
2016,10,1414,2795
2016,7,11,202
2016,6,127,540
2016,11,950,1855
2016,12,33,84
2016,11,3803,4059
2016,5,90,8327
2016,5,1074,1961
2016,4,1048,1418
2016,2,456,1205
2016,17,21,33
2016,7,857,13945
2016,31,267,851
2016,5,318,2167
2016,8,221,464
2016,9,2806,10715
2016,2,58,381
2016,8,657,1168
2016,1,7008,10469
2016,6,124,1796
2016,4,35,1569
2016,7,2836,2958
2016,11,12,84
2016,9,452,5530
2016,4,653,2396
2016,8,4391,4920
2016,8,3474,9153
2016,9,160,6826
2016,1,803,5463
2016,1,140,9605
2016,9,3643,7214
2016,9,3177,13944
2016,10,730,861
2016,1,927,8038
2016,13,33,376
2016,8,38,734
2016,8,1549,2272
2016,8,289,1549
2016,4,328,387
2016,10,200,4307
2016,3,52,93
2016,5,99,607
2016,11,195,3786
2016,7,903,6405
2016,7,520,1042
2016,8,370,424
2016,2,183,2284
2016,4,406,3757
2016,2,146,773
2016,5,69,385
2016,2,201,2802
2016,9,101,1459
2016,1,344,803
2016,11,55,5508
2016,1,327,14598
2016,6,201,540
2016,6,52,234
2016,4,333,391
2016,1,598,7846
2016,2,746,1282
2016,11,273,2220
2016,2,69,354
2016,11,108,7076
2016,2,524,1030
2016,31,7504,13158
2016,2,35,574
2016,11,41,183
2016,9,657,687
2016,4,11,4348
2016,1,1145,14336
2016,8,1350,4482
2016,2,479,2364
2016,1,2643,5699
2016,10,4277,7503
2016,4,25,1258
2016,10,460,3310
2016,8,732,1729
2016,1,54,734
2016,8,545,861
2016,8,139,4067
2016,6,607,765
2016,8,193,1222
2016,33,675,3941
2016,6,12,84
2016,9,264,959
2016,11,102,1523
2016,8,11627,16420
2016,7,40,1185
2016,8,1973,15117
2016,33,186,270
2016,13,33,186
2016,33,186,653
2016,5,749,7851
2016,33,215,303
2016,7,1544,8055
2016,11,13,19275
2016,10,182,2856
2016,7,150,4278
2016,7,41,384
2016,2,2658,11167
2016,10,8688,16815
2016,8,650,13309
2016,31,4065,9793
2016,10,2036,6791
2016,7,150,181
2016,8,843,1753
2016,5,3311,5593
2016,1,5888,11364
2016,33,203,377
2016,4,831,15982
2016,5,4100,5935
2016,1,519,976
2016,4,40,124
2016,4,113,159
2016,10,73,2513
2016,7,67,3552
2016,2,3810,6583
2016,2,168,361
2016,2,1963,2786
2016,4,125,1354
2016,8,198,1448
2016,2,496,823
2016,7,2268,3168
2016,4,158,9330
2016,6,71,435
2016,10,300,748
2016,4,40,7417
2016,9,1545,1928
2016,5,3734,14012
2016,5,729,2689
2016,2,3,681
2016,6,175,230
2016,2,52,237
2016,3,89,366
2016,2,627,7318
2016,2,994,15099
2016,2,3384,15917
2016,10,878,3283
2016,4,157,1969
2016,5,23,5970
2016,2,151,2034
2016,5,538,9639
2016,1,268,1196
2016,10,483,956
2016,6,108,1000
2016,1,528,1145
2016,9,50,1283
2016,1,1592,9339
2016,11,102,5024
2016,1,323,2908
2016,1,73,281
2016,12,15,33
2016,3,510,1002
2016,7,39,108
2016,3,706,1325
2016,4,154,1128
2016,9,165,16992
2016,6,66,175
2016,2,171,1640
2016,8,936,10393
2016,5,102,219
2016,1081,1433,3795
2016,7,450,875
2016,2,6995,9692
2016,4,219,3723
2016,6,89,430
2016,3,102,1246
2016,8,293,8031
2016,8,64,88
2016,5,1198,1356
2016,10,1114,5688
2016,10,198,1782
2016,3,234,10352
2016,4,14,17
2016,6,89,1091
2016,8,3567,10464
2016,6,27,1712
2016,5,36,371
2016,7,384,10085
2016,3,166,3009
2016,7,33,288
2016,4,385,5503
2016,6,56,89
2016,4,193,2328
2016,3,15,875
2016,4,147,430
2016,31,291,6223
2016,6,248,2044
2016,5,14,56
2016,7,67,95
2016,1,6684,8080
2016,2,19,311
2016,6,63,109
2016,7,110,1007
2016,4,249,274
2016,5,191,1401
2016,2,3,1796
2016,10,72,203
2016,4,876,7417
2016,7,199,2510
2016,3,63,175
2016,11,127,169
2016,5,340,1186
2016,15,33,173
2016,2,763,1050
2016,6,13,173
2016,5,102,927
2016,1,1130,9568
2016,31,423,806
2016,6,385,1000
2016,2,17,1659
2016,6,17,23
2016,2,117,10087
2016,11,270,504
2016,2,15,43
2016,7,350,15635
2016,10,2322,7503
2016,2,63,1013
2016,3,3538,9643
2016,4,22,9488
2016,11,612,9784
2016,4,12,5000
2016,5,6,66
2016,2,14,3348
2016,3,435,9134
2016,2,56,393
2016,2,243,248
2016,2,2210,3754
2016,4,680,1390
2016,15,219,1433
2016,6,335,12937
2016,31,65,293
2016,3,15,96
2016,2,1871,9007
2016,4,988,1607
2016,9,236,11981
2016,9,1164,4664
2016,1,682,15582
2016,1,311,1047
2016,8,573,14241
2016,1,321,344
2016,9,1789,10185
2016,10,566,887
2016,10,727,2645
2016,10,266,942
2016,8,4737,13309
2016,7,7870,12458
2016,8,1598,2382
2016,8,1664,4117
2016,8,72,1472
2016,8,2252,9769
2016,9,5189,19397
2016,11,15,17
2016,6,709,2985
2016,1,330,2158
2016,6,248,715
2016,2,783,951
2016,6,108,434
2016,7,36,157
2016,6,17,19
2016,7,1243,14610
2016,6,17,430
2016,8,12331,12920
2016,5,385,1045
2016,7,2525,9361
2016,5,21,47
2016,6,783,1650
2016,4,36,43
2016,11,691,2479
2016,4,186,683
2016,4,113,875
2016,4,406,664
2016,5,39,5355
2016,7,44,255
2016,7,335,16020
2016,2,2573,3417
2016,3,593,870
2016,11,375,1042
2016,3,1260,3585
2016,1,2215,10849
2016,2,1404,2181
2016,5,86,3565
2016,11,1914,3243
2016,2,57,275
2016,5,134,249
2016,4,301,3081
2016,1,788,5659
2016,7,328,3810
2016,11,173,623
2016,31,813,8010
2016,3,22,179
2016,7,3565,18025
2016,1,788,5140
2016,7,328,1220
2016,2,58,90
2016,5,50,266
2016,5,249,4132
2016,9,378,4309
2016,4,116,4051
2016,11,251,2291
2016,33,504,2026
2016,2,2915,4929
2016,8,10,18510
2016,4,864,1656
2016,9,1649,1833
2016,2,1413,3168
2016,4,19,93
2016,4,662,2019
2016,5,285,4311
2016,8,198,2387
2016,2,757,3674
2016,4,208,8365
2016,9,45,54
2016,10,264,2297
2016,2,361,1404
2016,7,48,222
2016,4,921,6661
2016,2,4,22
2016,2,116,1422
2016,5,811,17036
2016,2,7,472
2016,5,811,1011
2016,2,188,367
2016,2,232,1305
2016,5,90,1258
2016,33,739,3155
2016,2,1404,3092
2016,2,575,12329
2016,6,1166,17862
2016,6,63,301
2016,1,606,987
2016,22,1433,2336
2016,8,172,732
2016,2,17,109
2016,6,17,56
2016,2,270,1653
2016,5,3086,4075
2016,6,134,7537
2016,7,17,234
2016,2,5,3121
2016,7,110,2198
2016,10,106,1077
2016,7,40,86
2016,8,198,736
2016,8,21,736
2016,7,150,462
2016,10,233,273
2016,33,102,764
2016,10,451,455
2016,1,390,7627
2016,9,344,901
2016,7,1796,7870
2016,10,501,981
2016,8,7005,9734
2016,7,110,2213
2016,10,2217,4445
2016,1,6001,10332
2016,1,2096,5945
2016,8,501,3343
2016,8,732,4060
2016,33,2216,4960
2016,6,42,63
2016,2,709,1570
2016,5,589,2063
2016,8,521,8195
2016,2,773,1205
2016,2,227,479
2016,2,14,4939
2016,2,42,602
2016,4,14,69
2016,2,408,2724
2016,4,70,589
2016,5,6382,14271
2016,2,13,366
2016,5,366,5617
2016,5,63,124
2016,1,27,4498
2016,1,5374,8173
2016,4,96,2315
2016,2,92,823
2016,8,10,1350
2016,2,58,479
2016,2,58,1306
2016,2,1022,16884
2016,8,139,848
2016,4,40,7295
2016,1,1538,8038
2016,8,545,3963
2016,8,2512,19058
2016,9,140,2398
2017,9,5312,16118
2017,5,1169,1186
2017,4,406,1785
2017,4,136,7978
2017,5,255,796
2017,2,67,9749
2017,2,794,1203
2017,5,108,596
2017,2,437,1755
2017,5,2399,14476
2017,6,130,234
2017,15,33,1177
2017,6,66,89
2017,9,101,597
2017,5,17,1109
2017,6,28,412
2017,11,615,993
2017,7,43,186
2017,6,42,84
2017,2,450,3626
2017,2,285,5163
2017,1,323,539
2017,285,1433,7939
2017,2,69,6797
2017,2,49,196
2017,33,376,388
2017,11,921,3168
2017,2,4,11
2017,10,794,2217
2017,33,5389,13404
2017,4,941,6661
2017,5,205,308
2017,11,18,183
2017,4,48,2839
2017,6,42,230
2017,4,4,237
2017,7,607,709
2017,33,1682,3448
2017,2,18,643
2017,2,117,2740
2017,5,1090,1291
2017,7,41,255
2017,3,89,602
2017,11,102,108
2017,33,127,1099
2017,10,995,1281
2017,6,430,10587
2017,102,1433,1905
2017,2,49,219
2017,2,3345,3552
2017,6,230,552
2017,2,6,6717
2017,7,202,275
2017,6,765,2985
2017,5,100,303
2017,5,6,230
2017,6,56,93
2017,2,4708,6219
2017,6,26,66
2017,2,131,938
2017,4,4966,7267
2017,4,121,5593
2017,5,6,63
2017,33,1057,3832
2017,2,4687,17459
2017,2,951,994
2017,5,1313,5892
2017,7,125,315
2017,2,219,1682
2017,5,100,12607
2017,1,1202,7377
2017,6,52,765
2017,3,577,8376
2017,6,1540,1772
2017,2,248,360
2017,2,84,243
2017,7,41,110
2017,5,430,707
2017,7,1054,3697
2017,8,10311,10467
2017,5,367,3754
2017,4,100,387
2017,5,37,100
2017,1,1324,2206
2017,8,7022,7269
2017,6,63,412
2017,11,13,102
2017,516,1053,1433
2017,1,2227,3455
2017,6,17,42
2017,8,526,3453
2017,2,384,5683
2017,9,211,257
2017,4,51,249
2017,6,66,4341
2017,2,243,2686
2017,6,1091,1311
2017,9,29,165
2017,5,14,17
2017,33,84,103
2017,3,35,63
2017,6,56,141
2017,2,20,442
2017,2,3,17
2017,8,865,8882
2017,6,42,248
2017,3,218,442
2017,3,89,230
2017,1,3655,7738
2017,4,219,1682
2017,11,17,183
2017,2,22,160
2017,2,176,277
2017,5,160,480
2017,4,65,277
2017,2,57,65
2017,6,42,1166
2017,2,84,1416
2017,5,90,2712
2017,5,386,583
2017,4,524,6517
2017,7,225,3697
2017,7,41,86
2017,4,56,141
2017,31,41,126
2017,5,41,5621
2017,5,332,340
2017,10,24,241
2017,4,875,2572
2017,5,24,4970
2017,9,5358,6427
2017,4,1513,8380
2017,31,149,2131
2017,8,226,573
2017,8,424,545
2017,9,24,3082
2017,7,270,1068
2017,9,1827,3032
2017,4,113,2465
2017,7,157,11040
2017,11,535,1050
2017,4,335,11220
2017,7,199,668
2017,6,248,316
2017,4,109,1327
2017,7,108,255
2017,2,3,56
2017,5,6,26
2017,2,3,153
2017,6,17,1955
2017,4,6,23
2017,3,134,216
2017,31,240,407
2017,4,1977,6758
2017,6,23,93
2017,4,1977,3984
2017,4,51,113
2017,6,56,89
2017,2,262,406
2017,33,87,203
2017,5,122,1282
2017,3,18,251
2017,6,901,2064
2017,4,26,482
2017,11,176,251
2017,33,462,2026
2017,6,17,2686
2017,11,13,4348
2017,9,469,1304
2017,2,93,391
2017,2,84,3079
2017,6,109,122
2017,5,6,2686
2017,2,166,957
2017,17,33,1217
2017,2,4649,5181
2017,7,4490,5670
2017,6,153,901
2017,8,12006,17505
2017,2,276,2034
2017,4,37,930
2017,2,12,43
2017,4,319,10816
2017,6,84,153
2017,17,33,2562
2017,2,159,5018
2017,2,243,430
2017,10,24,463
2017,1,3206,16169
2017,6,234,901
2017,6,56,393
2017,12,17,33
2017,33,113,329
2017,33,823,1199
2017,6,17,84
2017,2,28,715
2017,4,476,3207
2017,4,1220,3081
2017,2,35,385
2017,5,57,457
2017,2,3,14454
2017,6,84,173
2017,6,574,2210
2017,6,17,56
2017,6,108,568
2017,4,15,299
2017,2,482,1805
2017,2,23,84
2017,33,439,894
2017,33,84,219
2017,2,227,11837
2017,3,614,982
2017,9,1289,8010
2017,9,3627,4184
2017,8,6068,16600
2017,5,179,277
2017,2,626,2501
2017,7,5195,11158
2017,7,5195,5424
2017,7,225,901
2017,2,292,5518
2017,6,825,5535
2017,1,1150,1544
2017,4,12,33
2017,7,199,384
2017,4,154,384
2017,11,612,2848
2017,3,69,381
2017,4,102,237
2017,33,7157,11548
2017,33,70,203
2017,8,172,984
2017,4,449,577
2017,1,337,2328
2017,1,54,948
2017,33,462,2039
2017,7,22,1246
2017,7,199,818
2017,11,989,1855
2017,5,36,420
2017,8,104,7139
2017,7,157,225
2017,5,1315,1354
2017,4,1131,2479
2017,4,8131,16359
2017,5,84,3959
2017,4,381,10733
2017,7,110,269
2017,2,866,16006
2017,7,44,125
2017,1,54,362
2017,8,1715,6944
2017,1,2450,4034
2017,2,632,2577
2017,10,72,637
2017,31,9504,9910
2017,1,7588,11318
2017,9,29,1542
2017,10,156,4052
2017,10,226,264
2017,10,264,519
2017,1,354,2090
2017,7,202,1197
2017,1,1616,8298
2017,9,743,2475
2017,2,169,2497
2017,3,17,158
2017,4,6153,9661
2017,7,384,571
2017,2,542,6861
2017,6,288,385
2017,4,274,2496
2017,5,1569,7902
2017,2,26,3754
2017,4,384,6803
2017,2,69,275
2017,6,13,349
2017,2,442,1203
2017,3,1629,13972
2017,8,784,2111
2017,2,116,3231
2017,33,6185,14271
2017,8,72,324
2017,6,121,171
2017,5,11837,16774
2017,3,1607,4333
2017,11,9851,13875
2017,2,96,1688
2017,33,3071,6364
2017,2,652,8390
2017,4,44,93
2017,5,270,507
2017,4,569,3228
2017,2,709,2210
2017,2,1325,11738
2017,6,234,10959
2017,5,607,799
2017,11,15,990
2017,6,42,385
2017,31,224,4951
2017,6,84,574
2017,2,37,868
2017,6,574,1013
2017,5,147,18305
2017,2,406,4697
2017,9,1703,15393
2017,9,650,696
2017,10,781,6092
2017,9,138,16263
2017,1,106,1499
2017,8,928,9068
2017,8,307,732
2017,6,17,396
2017,33,186,504
2017,11,197,297
2017,11,13,18
2017,33,285,5145
2017,4,662,12315
2017,33,84,5487
2017,3,33,55
2017,2,58,1045
2017,8,139,2408
2017,13,33,186
2017,5,477,717
2017,5,247,6391
2017,5,566,712
2017,8,1753,5422
2017,33,233,371
2017,8,193,8641
2017,10,878,1649
2017,10,266,1652
2017,2,150,317
2017,8,185,8693
2017,10,210,7507
2017,11,173,5543
2017,2,96,4288
2017,8,657,3082
2017,5,644,2424
2017,8,136,464
2017,10,18528,18860
2017,5,5599,14158
2017,7,409,649
2017,31,64,451
2017,3,1358,7387
2017,9,500,4712
2017,1,1652,3507
2017,7,894,4419
2017,4,14,15207
2017,5,6415,10253
2017,2,6,335
2017,9,532,13520
2017,10,300,1414
2017,2,230,5011
2017,7,121,1969
2017,10,813,1612
2017,5,4088,7207
2017,2,2200,8142
2017,4,387,7069
2017,5,3734,7337
2017,5,767,1969
2017,9,8794,17206
2017,2,773,6066
2017,11,2353,3071
2017,8,213,737
2017,8,481,5293
2017,504,1131,1433
2017,6,147,430
2017,11,13,27
2017,9,1266,1482
2017,11,32,512
2017,5,4201,13617
2017,1,1283,14734
2017,7,90,113
2017,5,226,781
2017,8,38,545
2017,8,334,5380
2017,2,679,5915
2017,4,20,366
2017,36,405,1433
2017,3,3276,8783
2017,33,42,1333
2017,5,118,3734
2017,6,17,201
2017,2,349,941
2017,10,273,713
2017,2,6,42
2017,2,18,1325
2017,6,71,147
2017,9,3278,8838
2017,1,7128,11489
2017,5,191,1032
2017,8,1438,2018
2017,11,12,183
2017,9,743,2772
2017,3,158,237
2017,5,295,332
2017,9,4839,18778
2017,33,274,1554
2017,2,6,3062
2017,2,135,994
2017,6,1623,3681
2017,5,212,4463
2017,5,108,681
2017,6,349,6146
2017,5,222,255
2017,5,130,712
2017,4,989,2155
2017,33,99,2039
2017,4,1326,3592
2017,6,63,10057
2017,4,33,2225
2017,5,55,1786
2017,8,4734,8422
2017,11,251,1017
2017,2,26,430
2017,6,540,4457
2017,6,66,248
2017,6,17,299
2017,4,51,219
2017,6,430,1814
2017,6,17,36
2017,2,1074,16313
2017,2,1068,11745
2017,6,69,234
2017,4,51,102
2017,5,190,894
2017,11,13,15
2017,5,894,11518
2017,2,17,84
2017,8,30,98
2017,6,19,17795
2017,33,219,759
2017,6,66,108
2017,4,22,647
2017,5,343,602
2017,7,4154,7453
2017,6,574,1293
2017,7,130,559
2017,2,84,920
2017,5,504,746
2017,2,1619,4056
2017,5,162,722
2017,2,63,142
2017,5,476,602
2017,4,962,17300
2017,2,151,160
2017,2,22,100
2017,3,12,17
2017,7,56,141
2017,2,4,421
2017,3,5,337
2017,6,66,84
2017,2,2873,6304
2017,4,56,158
2017,5,89,108
2017,4,55,84
2017,6,234,994
2017,5,404,1245
2017,5,17,47
2017,2,920,2428
2017,4,4179,16543
2017,5,20,131
2017,6,17,63
2017,4,154,3723
2017,10,455,19573
2017,2,315,868
2017,9,725,1309
2017,9,1924,2806
2017,9,915,3075
2017,1,4727,6702
2017,8,10,203
2017,8,861,2574
2017,1,1097,5697
2017,8,545,3917
2017,8,2233,18960
2017,8,2203,11404
2017,9,1759,18650
2017,8,333,928
2017,2,58,2928
2017,4,232,3679
2017,7,110,759
2017,7,121,175
2017,2,22,1899
2017,4,17,146
2017,11,102,3803
2017,8,2272,2642
2017,3,97,10007
2017,1,1616,11884
2017,2,410,957
2017,7,175,450
2017,2,37,10684
2017,6,299,1091
2017,7,479,3879
2017,2,42,196
2017,2,69,404
2017,2,35,63
2017,3,4,69
2017,11,1050,15187
2017,2,13,20
2017,2,589,2055
2017,11,102,615
2017,5,11,1050
2017,3,724,7339
2017,2,79,248
2017,2,58,294
2017,4,12,131
2017,2,377,11073
2017,2,1203,6273
2017,6,84,162
2017,2,388,458
2017,6,66,4863
2017,2,11,3803
2017,2,243,823
2017,3,40,1226
2017,2,3,18
2017,15,33,2296
2017,4,406,664
2017,4,175,406
2017,4,3081,3734
2017,11,197,502
2017,9,6023,15323
2017,6,19,6763
2017,6,17,17121
2017,2,262,328
2017,3,315,16331
2017,33,55,833
2017,4,4853,11334
2017,7,1425,1910
2017,7,110,1829
2017,11,87,377
2017,2,33,420
2017,4,17060,17458
2017,4,753,2572
2017,2,277,13914
2017,4,3081,3311
2017,5,77,170
2017,13,33,219
2017,2,2101,2802
2017,1,3453,3772
2017,4,84,1306
2017,5,17,2396
2017,4,275,647
2017,8,60,2544
2017,5,11,13
2017,3,168,190
2017,10,2676,19508
2017,2,868,2235
2017,33,90,1258
2017,13,285,1433
2017,6,722,1687
2017,2,13,15
2017,7,44,255
2017,1,3940,12146
2017,5,559,9336
2017,33,34,941
2017,4,647,1029
2017,6,23,349
2017,4,520,1530
2017,10,519,1014
2017,7,759,3086
2017,11,77,612
2017,2,7,4154
2017,2,51,1245
2017,2,35,52
2017,2,56,141
2017,7,498,5113
2017,2,18,735
2017,33,87,3116
2017,7,110,2213
2017,11,17,36
2017,4,297,7285
2017,4,12,8438
2017,7,67,175
2017,5,7,700
2017,5,2185,2813
2017,2,966,5258
2017,7,113,524
2017,4,5,6
2017,33,51,84
2017,4,57,627
2017,4,4969,6108
2017,5,100,1054
2017,7,504,2047
2017,33,376,439
2017,33,36,124
2017,1,958,5459
2017,5,1641,1839
2017,5,1201,1829
2017,7,41,150
2017,8,424,657
2017,8,736,928
2017,10,167,203
2017,8,744,13845
2017,8,464,732
2017,1,10513,10765
2017,7,4605,5880
2017,7,44,159
2017,2,20,1521
2017,8,38,6816
2017,5,7,202
2017,1,3407,15883
2017,9,2022,2600
2017,9,24,2037
2017,1,140,5335
2017,10,7138,11654
2017,1,280,1696
2017,2,20,404
2017,7,3836,7295
2017,8,10554,14531
2017,2,3,7295
2017,10,192,887
2017,7,2296,3836
2017,2,5,77
2017,2,3,957
2017,33,2514,3448
2017,8,136,306
2017,1,1132,17653
2017,10,2203,2432
2017,9,1740,7815
2017,4,5,16120
2017,8,139,3343
2017,8,106,522
2017,1,1240,4932
2017,25,33,146
2017,5,8493,14271
2017,11,109,161
2017,9,1190,4187
2017,4,388,1059
2017,7,1018,3735
2017,11,13,186
2017,11,15,5172
2017,3,404,850
2017,10,300,501
2017,4,51,4174
2017,2,765,3399
2017,4,135,2260
2017,2,208,6531
2017,1,136,7235
2017,9,45,1353
2017,2,614,767
2017,10,286,477
2017,3,20,13064
2017,2,2110,2190
2017,33,159,4677
2017,5,979,991
2017,8,241,732
2017,11,13,69
2017,8,3923,4428
2017,1,346,3655
